Stages,C_Pt_in [M],C_Pd_in [M],C_Rh_in [M],q_Pt_in [mol PGM/mol ddFc],q_Pd_in [mol PGM/mol ddFc],q_Rh_in [mol PGM/mol ddFc],C_Pt_out [M],C_Pd_out [M],C_Rh_out [M],q_Pt_out [mol PGM/mol ligand],q_Pd_out [mol PGM/mol ligand],q_Rh_out [mol PGM/mol ligand],Material Residual Pt [mol PGM/time],Material Residual Pd [mol PGM/time],Material Residual Rh [mol PGM/time],Q_org [L/time],PGM Recovery [%],PPM Mass Total Feed [mg/L],PGM Relative Purity [%],Q_aq [L/time],C_lig [L/time],Q_aq/(Q_org*C_lig) [1/M],Ligand,q_max_Pt,q_max_Pd,q_max_Rh,K_eq_Pt,K_eq_Pd,K_eq_Rh
12,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7797770615384424e-05,9.87628166319276e-11,0.00033815952197241406,0.14381073991441554,0.14549060191705612,0.0004135803494549156,-2.7385862674811356e-14,-3.729202406946297e-11,-9.935696471292943e-19,0.10594744740478301,98.72080294272988,500.0,95,1,0.1,94.38641746406576,ddFc,0.288747501514053,0.5715962182402388,0.0042649398724091,1757.9212953436308,2513.021085483326,1878.653932771069
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.720158829833117e-05,6.151359564484736e-07,0.00033851776084065777,0.10306360139913424,0.10418512159764005,0.00027205821794226215,-2.8189256484623115e-18,3.707971429900425e-17,-3.6422416731934915e-20,0.14789258690071555,98.82538562167392,500.0,95,1,0.1,67.61664130409241,ddFc,0.2868007241134478,0.5761261064648467,0.0036569826384602,1621.327444495842,2572.695537496221,557.9596168838694
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7708776777652014e-05,2.1030752625065903e-07,0.0003404626017673487,0.13235819429135873,0.13387819471813245,0.00018056565135266228,-3.135512682828079e-15,-7.876576994803042e-14,-4.1754489134900735e-18,0.11512147640756297,99.39315392451199,500.0,95,1,0.1,86.8647650469417,ddFc,0.2868007241134478,0.5761261064648467,0.0036569826384602,1621.327444495842,2572.695537496221,557.9596168838694
5,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7882831594346782e-05,6.883996773073755e-08,0.0003410817593714996,0.1455321103261118,0.14723373000187395,0.00013941756857085354,-4.336808689942018e-19,5.421010862427522e-18,-1.334076891925523e-20,0.10468844407685597,99.57390807117436,500.0,95,1,0.1,95.52152664202936,ddFc,0.2868007241134478,0.5761261064648467,0.0036569826384602,1621.327444495842,2572.695537496221,557.9596168838694
6,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7939729981470496e-05,2.204846360413039e-08,0.00034127379045536697,0.15016826922940849,0.15193438283164276,0.00012493615353037355,0.0,4.336808689942018e-19,2.710505431213761e-20,0.10145259905817162,99.62996878086182,500.0,95,1,0.1,98.56819926580813,ddFc,0.2868007241134478,0.5761261064648467,0.0036569826384602,1621.327444495842,2572.695537496221,557.9596168838694
7,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7957614741447072e-05,7.0017445766673385e-09,0.0003413277120617818,0.15152360742906273,0.1533089572766439,0.00012070225157192782,-9.701441039400294e-16,-3.664603343001005e-16,-7.432714112156485e-20,0.10054395232725039,99.6457104173835,500.0,95,1,0.1,99.45899050648025,ddFc,0.2868007241134478,0.5761261064648467,0.0036569826384602,1621.327444495842,2572.695537496221,557.9596168838694
8,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7963144788795832e-05,2.217420369962259e-09,0.0003413418812565945,0.1518837684592388,0.1536743967538112,0.00011957698293160546,-1.1969591984239969e-14,-1.1248814379971606e-14,-1.9820570965750628e-19,0.10030516898535968,99.64984690977265,500.0,95,1,0.1,99.69575946240195,ddFc,0.2868007241134478,0.5761261064648467,0.0036569826384602,1621.327444495842,2572.695537496221,557.9596168838694
9,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.796485100596811e-05,7.016934372779145e-10,0.00034134550128887847,0.15197603834716,0.15376807787186328,0.00011928863882288592,-1.6718397499726478e-16,-1.1952895270783692e-14,4.1504614415460717e-20,0.10024415799250329,99.6509037260695,500.0,95,1,0.1,99.75643668679271,ddFc,0.2868007241134478,0.5761261064648467,0.0036569826384602,1621.327444495842,2572.695537496221,557.9596168838694
10,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.796537871632152e-05,2.2212223061298184e-10,0.00034134641725020034,0.15199939575364102,0.15379181198121128,0.00011921562667163909,-2.6064220226551527e-15,-1.6452859040450019e-12,-8.639736061993863e-20,0.10022871897965008,99.65117112778758,500.0,95,1,0.1,99.77180295031354,ddFc,0.2868007241134478,0.5761261064648467,0.0036569826384602,1621.327444495842,2572.695537496221,557.9596168838694
11,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.796554213100478e-05,7.089195618427686e-11,0.00034134664831327196,0.1520052867080747,0.1537978047031486,0.00011919720535690655,-4.489464355827977e-15,-8.799820681165693e-12,-1.367958209815695e-19,0.10022482387207007,99.65123858332402,500.0,95,1,0.1,99.77568045182393,ddFc,0.2868007241134478,0.5761261064648467,0.0036569826384602,1621.327444495842,2572.695537496221,557.9596168838694
12,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7965590133310747e-05,2.600536294078831e-11,0.00034134670654514896,0.15200676979177624,0.15379931899713045,0.00011919256191207729,-1.3587438466022839e-14,-5.28717787866978e-11,-2.1429933565533799e-19,0.10022384285171776,99.65125558328197,500.0,95,1,0.1,99.77665708543131,ddFc,0.2868007241134478,0.5761261064648467,0.0036569826384602,1621.327444495842,2572.695537496221,557.9596168838694
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.6144512384344727e-05,8.893433247481202e-07,0.00032364325847276384,0.08263005642229324,0.08345647920418632,0.0010237691745265814,-1.0762224444960111e-14,-3.8681601324808135e-13,-8.626183534837795e-17,0.18459279886627863,94.48298884820137,500.0,95,1,0.1,54.173294199001376,ddFc,0.276982157909186,0.5703881623649032,0.0039188635366299,1980.721349464313,2649.2088155602564,2510.2049915886687
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7129556147590147e-05,3.667725306448923e-07,0.0003324302448864141,0.11111672446789217,0.11233867418788922,0.0007370614106333738,-1.031054581990265e-14,-3.848820134128017e-13,-3.253284143814317e-17,0.1371806361358072,97.04822299906222,500.0,95,1,0.1,72.896585711267,ddFc,0.276982157909186,0.5703881623649032,0.0039188635366299,1980.721349464313,2649.2088155602564,2510.2049915886687
5,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.752050018631114e-05,1.4265448271059572e-07,0.0003355999387114101,0.126906979209722,0.12835415270470815,0.0005780552169611844,-2.3613923316734287e-16,-6.2944441325818445e-15,-1.8084153423879312e-18,0.1200812879027009,97.97356946767873,500.0,95,1,0.1,83.27692161415499,ddFc,0.276982157909186,0.5703881623649032,0.0039188635366299,1980.721349464313,2649.2088155602564,2510.2049915886687
6,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7674337085539607e-05,5.3726034376972687e-08,0.00033683319851880234,0.13433698708337144,0.1358904452707421,0.0005032343811474017,-3.686287386450715e-17,-6.784937195414287e-16,-3.023907621697852e-19,0.11342829305002758,98.33360190950566,500.0,95,1,0.1,88.16142543544667,ddFc,0.276982157909186,0.5703881623649032,0.0039188635366299,1980.721349464313,2649.2088155602564,2510.2049915886687
7,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7732093398667647e-05,1.9898726787816203e-08,0.00033728784885880456,0.13730079286145339,0.13889683694795407,0.0004733879741854805,-4.228388472693467e-17,-8.782037597132586e-17,-2.253107639696439e-19,0.11097559786558912,98.46633052930441,500.0,95,1,0.1,90.10989976473702,ddFc,0.276982157909186,0.5703881623649032,0.0039188635366299,1980.721349464313,2649.2088155602564,2510.2049915886687
8,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7752838858944285e-05,7.3162266105175074e-09,0.00033744294604707697,0.13834197719959465,0.13995317235487556,0.000462902315651671,-1.847003452959406e-14,-1.7385832357108555e-14,-1.525506338004995e-18,0.11013887779569306,98.51160892002103,500.0,95,1,0.1,90.79446059501294,ddFc,0.276982157909186,0.5703881623649032,0.0039188635366299,1980.721349464313,2649.2088155602564,2510.2049915886687
9,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7760114792605596e-05,2.6825513304165656e-09,0.00033749314587121703,0.1386823335054372,0.14029858431388836,0.000459474287241384,-1.973247953923618e-17,-3.7665183472146424e-16,-3.8116482626443515e-20,0.10986804862698837,98.52626403580125,500.0,95,1,0.1,91.01827260035238,ddFc,0.276982157909186,0.5703881623649032,0.0039188635366299,1980.721349464313,2649.2088155602564,2510.2049915886687
10,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7762647907489697e-05,9.82661702577339e-10,0.0003375089808154026,0.13879002728360254,0.14040792148690615,0.00045838946562819515,-1.3645768542902559e-15,-2.810755100890461e-13,-2.346281263894412e-19,0.10978261427249074,98.53088681973304,500.0,95,1,0.1,91.08910428366246,ddFc,0.276982157909186,0.5703881623649032,0.0039188635366299,1980.721349464313,2649.2088155602564,2510.2049915886687
11,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.77635361446603e-05,3.6160319437383755e-10,0.0003375139227236607,0.13882366482723799,0.14044209121657558,0.00045805056611233203,-3.615814245239157e-14,-1.8002711084028067e-11,-1.3349239248727773e-18,0.1097559495139542,98.53232953868552,500.0,95,1,0.1,91.11123400858206,ddFc,0.276982157909186,0.5703881623649032,0.0039188635366299,1980.721349464313,2649.2088155602564,2510.2049915886687
12,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7763838761653356e-05,1.324446270014735e-10,0.0003375154587615013,0.13883412170445994,0.14045271777670487,0.00045794519883751825,-5.48476195016967e-15,-6.988915522698758e-12,-4.0488174878755556e-19,0.10974766098264084,98.53277796281414,500.0,95,1,0.1,91.1181150510509,ddFc,0.276982157909186,0.5703881623649032,0.0039188635366299,1980.721349464313,2649.2088155602564,2510.2049915886687
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7390258177430814e-05,6.009724412458566e-07,0.0003418333817548546,0.11871764174074907,0.12002546640067686,5.514428787081998e-05,-6.526897078362737e-17,5.048045315092509e-16,-1.2461972236478894e-19,0.12837566265604658,99.79333340263253,500.0,95,1,0.1,77.89638466593725,ddFc,0.2865796670967542,0.5748066920834889,0.0041462868555765,1774.1517965049136,2842.8604971310137,106.52463049623536
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7809509353804267e-05,2.0017216987334862e-07,0.0003421839474497066,0.14589789372156553,0.14758411128164145,3.421902918258902e-05,-1.7735899554560675e-13,-2.1477422704890836e-12,-1.3435318971992492e-17,0.10443100327766344,99.89567600909855,500.0,95,1,0.1,95.75700401356654,ddFc,0.2865796670967542,0.5748066920834889,0.0041462868555765,1774.1517965049136,2842.8604971310137,106.52463049623536
5,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7950431877619844e-05,6.418441661985977e-08,0.0003422777095902941,0.15541603070778043,0.15724066883600027,2.688979263572155e-05,-1.2744579697132608e-14,-4.703269024242118e-15,-2.2811656060742376e-19,0.09802627258704025,99.92304851586825,500.0,95,1,0.1,102.01346777845421,ddFc,0.2865796670967542,0.5748066920834889,0.0041462868555765,1774.1517965049136,2842.8604971310137,106.52463049623536
6,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7995549700320608e-05,2.0266505353042393e-08,0.00034230050789844517,0.15792056996519893,0.15978389660615686,2.496064872169488e-05,-7.457309509489862e-13,-3.222715063561088e-13,-3.4220131069073734e-19,0.09646876922377354,99.92970415363732,500.0,95,1,0.1,103.6604911668721,ddFc,0.2865796670967542,0.5748066920834889,0.0041462868555765,1774.1517965049136,2842.8604971310137,106.52463049623536
7,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.800971241208782e-05,6.369115963763196e-09,0.0003423055490327644,0.15848501343877236,0.16035793660176687,2.4525657454707354e-05,-2.267435371405835e-14,-8.396278464162243e-15,-1.5310120521621479e-19,0.0961243025744941,99.93117584020949,500.0,95,1,0.1,104.03196415651736,ddFc,0.2865796670967542,0.5748066920834889,0.0041462868555765,1774.1517965049136,2842.8604971310137,106.52463049623536
8,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.8014138815435127e-05,1.999062121436938e-09,0.0003423066196739584,0.15860530509535445,0.16048057108263336,2.443287821168956e-05,-6.938893903907228e-18,2.8189256484623115e-18,3.970466940254533e-21,0.09605111955046063,99.93148839848884,500.0,95,1,0.1,104.11122792531827,ddFc,0.2865796670967542,0.5748066920834889,0.0041462868555765,1774.1517965049136,2842.8604971310137,106.52463049623536
9,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.8015522222424846e-05,6.272299751088037e-10,0.00034230684428598613,0.1586305303961373,0.16050638323433566,2.441339794282523e-05,-3.5459916253310908e-15,-1.5354471166739714e-15,5.669826790683473e-20,0.09603575836866533,99.93155397073592,500.0,95,1,0.1,104.12788080052077,ddFc,0.2865796670967542,0.5748066920834889,0.0041462868555765,1774.1517965049136,2842.8604971310137,106.52463049623536
10,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.8015955385971398e-05,1.9678301694345548e-10,0.0003423068912590529,0.15863579597091207,0.16051180153863276,2.4409323892341342e-05,-1.0842021724855044e-18,-2.168404344971009e-19,-8.142104205481962e-20,0.09603254336202366,99.93156768384634,500.0,95,1,0.1,104.13136682532692,ddFc,0.2865796670967542,0.5748066920834889,0.0041462868555765,1774.1517965049136,2842.8604971310137,106.52463049623536
11,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.8016090951432565e-05,6.173675000402123e-11,0.00034230690107626196,0.15863689311403195,0.16051294000662536,2.4408472595422436e-05,-9.157388389247068e-15,-4.668813079200529e-14,-5.921289696899593e-20,0.09603187064960986,99.93157054983917,500.0,95,1,0.1,104.13209627548399,ddFc,0.2865796670967542,0.5748066920834889,0.0041462868555765,1774.1517965049136,2842.8604971310137,106.52463049623536
12,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.8016133205889002e-05,1.9592061749019277e-11,0.0003423069031279805,0.15863712108542855,0.16051318052519756,2.4408294698186732e-05,-5.510479225701026e-14,-9.796876634590723e-12,-2.202285662861181e-19,0.0960317299851512,99.93157114880886,500.0,95,1,0.1,104.13224880512136,ddFc,0.2865796670967542,0.5748066920834889,0.0041462868555765,1774.1517965049136,2842.8604971310137,106.52463049623536
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.5426186915392328e-05,1.1538874973135423e-06,0.00031502141382189853,0.07603159979531791,0.0767426999823513,0.0013711453060972379,-1.0842021724855044e-17,3.2439329000766293e-16,-1.7584403984999275e-18,0.2007072938243155,91.96596545694423,500.0,95,1,0.1,49.823799670944034,ddFc,0.2853123403507185,0.5665402330036704,0.0040131773466298,2131.258521140257,2661.6906979496803,3737.765938811795
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.6699665970626892e-05,5.406894770683149e-07,0.00032756675348867114,0.10425177979515868,0.10535662801498509,0.00102386443121593,-2.239961688355052e-16,-5.264452068720615e-15,-5.443033719056134e-18,0.14625517069790586,95.6283967197673,500.0,95,1,0.1,68.37365101200612,ddFc,0.2853123403507185,0.5665402330036704,0.0040131773466298,2131.258521140257,2661.6906979496803,3737.765938811795
5,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7250426172203002e-05,2.3714997230768809e-07,0.000332263946745691,0.12108945033460926,0.1224410760817051,0.0008164879817264614,-9.540979117872439e-18,-2.4936649967166602e-17,-3.3203691532368573e-19,0.1258726850717825,96.99967465157134,500.0,95,1,0.1,79.44535380569035,ddFc,0.2853123403507185,0.5665402330036704,0.0040131773466298,2131.258521140257,2661.6906979496803,3737.765938811795
6,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.749145073377713e-05,1.0027192144216024e-07,0.0003342427304491512,0.1299339787480964,0.1314167789460477,0.0007075495576528268,-2.667137344314341e-17,-4.692427002517263e-16,-3.4220131069073734e-19,0.11728605672433637,97.57735205931121,500.0,95,1,0.1,85.26162682324232,ddFc,0.2853123403507185,0.5665402330036704,0.0040131773466298,2131.258521140257,2661.6906979496803,3737.765938811795
7,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7593251135712746e-05,4.151927047153447e-08,0.0003350606375586485,0.1339796895264437,0.13552287750873107,0.0006577167870836531,-1.010042743887496e-15,-7.956309222567626e-15,-2.1700984108655175e-18,0.1137368361706108,97.81612826206657,500.0,95,1,0.1,87.9222628014684,ddFc,0.2853123403507185,0.5665402330036704,0.0040131773466298,2131.258521140257,2661.6906979496803,3737.765938811795
8,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7634398432627814e-05,1.701054508930565e-08,0.00033537676503183104,0.13561174860502828,0.13717962004482856,0.0006376126897178482,-1.951563910473908e-18,-6.505213034913027e-19,-6.437450399132683e-20,0.11236500289705867,97.9084171256266,500.0,95,1,0.1,88.99568141480256,ddFc,0.2853123403507185,0.5665402330036704,0.0040131773466298,2131.258521140257,2661.6906979496803,3737.765938811795
9,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7650528374860146e-05,6.9369190545624406e-09,0.0003354918389433632,0.13621569548664417,0.1377929085267463,0.0006301722783986602,-3.0483428281602443e-15,-3.0875909468042195e-15,-8.309393212564686e-19,0.1118656199716823,97.94201129703409,500.0,95,1,0.1,89.39296990917677,ddFc,0.2853123403507185,0.5665402330036704,0.0040131773466298,2131.258521140257,2661.6906979496803,3737.765938811795
10,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.765676831630243e-05,2.8236691754525234e-09,0.0003355322477070486,0.136429016472779,0.138009632936523,0.000627543814952531,-8.673617379884035e-19,-4.7704895589362195e-18,3.3881317890172014e-21,0.11169024903938055,97.95380805370584,500.0,95,1,0.1,89.53333067127576,ddFc,0.2853123403507185,0.5665402330036704,0.0040131773466298,2131.258521140257,2661.6906979496803,3737.765938811795
11,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7659177099110755e-05,1.14857904254677e-09,0.0003355461921025337,0.13650276820602625,0.1380846074739139,0.0006266348843843497,-1.8973538018496328e-16,-3.016727492810567e-14,-6.013933925505532e-20,0.11162972691672882,97.95787891916842,500.0,95,1,0.1,89.5818728237111,ddFc,0.2853123403507185,0.5665402330036704,0.0040131773466298,2131.258521140257,2661.6906979496803,3737.765938811795
12,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7660111412706128e-05,4.675095964750853e-10,0.00033555096791776064,0.1365280383557744,0.13811031649672925,0.0006263233688675936,-8.581677035657265e-15,-3.701603910541418e-12,-7.513182242145644e-19,0.11160899679417195,97.95927314965219,500.0,95,1,0.1,89.59851165441336,ddFc,0.2853123403507185,0.5665402330036704,0.0040131773466298,2131.258521140257,2661.6906979496803,3737.765938811795
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.6891021268056646e-05,8.39950113426743e-07,0.00033688845624811256,0.10738119032215682,0.1085117462054556,0.0003981576014971833,-7.806255641895632e-18,1.1709383462843448e-16,-1.8888834723770898e-19,0.14197503539294676,98.34973360786647,500.0,95,1,0.1,70.43491816940089,ddFc,0.2844411831243074,0.5628503813433471,0.0039363851511014,1937.4272290434783,2784.6320964176284,885.0323722257914
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7554732670519752e-05,3.227500616446717e-07,0.0003396721719079113,0.13597693779614436,0.13751455920193764,0.0002560142489142153,-4.9873299934333204e-18,3.7730235602495554e-17,-1.9481757786848908e-20,0.11206908634276072,99.16239930923922,500.0,95,1,0.1,89.23067302802157,ddFc,0.2844411831243074,0.5628503813433471,0.0039363851511014,1937.4272290434783,2784.6320964176284,885.0323722257914
5,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7802685281552163e-05,1.182833040116547e-07,0.0003404984020879135,0.14765003017173636,0.1493637645170096,0.00019797020395981535,2.168404344971009e-19,2.168404344971009e-19,-3.3034284942917713e-20,0.10319220144193725,99.40360531257626,500.0,95,1,0.1,96.90654778429803,ddFc,0.2844411831243074,0.5628503813433471,0.0039363851511014,1937.4272290434783,2784.6320964176284,885.0323722257914
